name,ticker_symbol,sector,city,state,date,open,high,low,close,volume,closing_price
First Solar Inc,FSLR,Industrials,Tempe,Arizona,2011-08-01,121.35,123.86,116.75,117.39,1337100,117.39
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-28,122.61,122.85,122.53,122.73,1892700,122.73
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-27,122.77,123.17,122.55,122.58,1990300,122.58
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-26,122.2,122.71,122.2,122.5,1707800,122.5
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-25,122.1,122.49,121.88,122.06,2522000,122.06
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-24,122.46,122.83,122.01,122.06,2798000,122.06
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-21,122.31,122.67,121.86,122.6,1584800,122.6
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-20,121.88,122.1,121.75,121.86,2244500,121.86
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-19,121.17,122.21,121.17,121.75,3255400,121.75
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-18,120.9,121.5,120.9,121.29,2041100,121.29
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-17,121.13,121.24,120.87,120.98,2274200,120.98
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-14,120.78,121.19,120.67,121.17,2037100,121.17
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-13,120.42,120.86,120.4,120.66,3363900,120.66
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-12,120.81,120.95,120.59,120.6,3573300,120.6
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-11,120.66,120.81,120.5,120.6,2993800,120.6
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-10,120.7,121,120.31,120.62,2749800,120.62
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-07,120.85,120.85,120.24,120.38,4346200,120.38
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-06,120.27,121.14,120.14,120.63,2748500,120.63
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-05,120.39,120.39,119.65,120.32,3509600,120.32
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-04,119.93,120.29,119,120.19,7785400,120.19
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-10-03,120.92,120.95,119.88,119.91,9886600,119.91
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-30,121.01,121.26,120.68,120.68,6116500,120.68
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-29,121.33,121.33,120.99,121.08,7148000,121.08
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-28,121.27,121.4,121.06,121.09,6850800,121.09
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-27,121.5,121.59,121.1,121.12,8141800,121.12
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-26,121.89,122,121.23,121.4,8440200,121.4
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-23,120.56,122.33,120.55,121.75,9074900,121.75
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-22,120.17,120.93,119.9,120.6,35370800,120.6
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-21,110.74,111.6,108.99,109.49,6139900,109.49
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-20,106.24,114.5,103.52,111.82,13051100,111.82
Goodrich Corporation,GR,Industrials,Charlotte,North Carolina,2011-09-19,106.35,109.87,99.72,107.6,15579700,107.6
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-28,114.34,118.07,114,115.86,8249500,115.86
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-27,110.33,117.53,110,116.4,16418100,116.4
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-26,101.9,106.74,101.36,106.33,11751700,106.33
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-25,103.05,103.17,100.08,100.44,5150100,100.44
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-24,102.65,104.73,102.58,103.98,5616600,103.98
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-21,101.74,103.06,100.59,102.09,5854800,102.09
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-20,101.69,102.17,98.28,100.86,7351200,100.86
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-19,101.55,104.94,100.32,100.79,9959400,100.79
Goldman Sachs Group,GS,Financials,New York,New York,2011-10-18,98.19,103.74,96.55,102.25,16777200,102.25
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-20,105,105.27,102.53,102.61,4978100,102.61
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-19,105.32,105.6,103.25,104.81,5821600,104.81
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-16,109.07,109.66,105.91,107.49,7999300,107.49
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-15,105.17,108.19,105.1,107.97,6354500,107.97
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-14,104.91,105.88,103.53,104.54,6602200,104.54
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-13,103.41,105.18,101.5,104.09,7119200,104.09
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-12,100.79,103,99.78,102.92,8769600,102.92
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-09,104.38,105.82,102.22,102.25,8613700,102.25
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-08,107.13,108,104.74,104.79,6508800,104.79
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-07,106,108.79,105,108.34,6526400,108.34
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-06,103.67,105.6,103.43,104.56,7749300,104.56
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-02,108.58,109.24,105.8,107.06,8380900,107.06
Goldman Sachs Group,GS,Financials,New York,New York,2011-09-01,115.55,115.55,111.6,112.16,9855500,112.16
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-31,115.4,117.8,114.67,116.22,6488100,116.22
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-30,115.33,116,113.25,115.18,5298800,115.18
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-29,113.65,116.54,112.33,116.07,5177900,115.72
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-26,108.63,112.58,107.72,111.75,7355700,111.41
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-25,114.51,118.1,108.11,109.84,11939500,109.51
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-24,106.9,110.74,106.39,110.31,10169800,109.98
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-23,106.02,108.8,103.16,106.86,24482500,106.54
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-22,114.17,114.49,105.1,106.51,11286600,106.19
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-19,111.87,115.3,111.11,111.76,6829000,111.42
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-18,112.15,114.5,112.04,113.14,9284600,112.8
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-17,117.36,118.75,116.55,117.25,4828600,116.9
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-16,117.6,119.78,115.5,116.87,7413100,116.52
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-15,117.57,119.7,116,119.13,7257200,118.77
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-12,119.82,120.88,115.29,116.47,9607900,116.12
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-11,112.94,119.75,112.25,118.1,11842200,117.74
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-10,119.58,119.67,110.04,110.34,18592000,110.01
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-09,120.51,123.15,111.6,122.73,15913400,122.36
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-08,122.08,125.44,112.11,117.66,17378000,117.31
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-05,127.75,129.23,122.35,125.18,11167300,124.8
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-04,130.84,131.89,126.21,126.23,8193300,125.85
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-03,131.35,133.27,130.71,132.08,6499400,131.68
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-02,132.08,134.76,131.18,131.23,7594500,130.83
Goldman Sachs Group,GS,Financials,New York,New York,2011-08-01,136.92,137.34,133.75,134.15,5880700,133.75
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-28,173.53,174.93,172.06,174.01,367300,174.01
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-27,176.12,177.77,173.33,174.18,637200,174.18
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-26,170.6,170.64,167.14,169.77,648500,169.77
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-25,169.71,171.45,167.22,168.25,515200,168.25
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-24,167.52,172.33,167.12,170.85,610600,170.85
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-21,166.13,168,164.79,167.64,530700,167.64
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-20,164,165.73,162.5,165.12,450200,165.12
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-19,166.94,167.51,163.11,163.59,762900,163.59
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-18,157.5,167.42,156.7,166.3,1480700,166.3
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-17,157.64,157.98,154.59,155.09,611900,155.09
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-14,158.71,160.96,156.74,157.91,577900,157.91
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-13,157.61,157.65,154.08,156.21,529000,156.21
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-12,154.98,160.88,154.95,158.82,811500,158.82
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-11,153.75,155.13,152.63,154.33,632200,154.33
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-10,154.07,155.07,152.31,154.16,525100,154.16
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-07,153.49,153.67,149.4,149.99,679700,149.99
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-06,149.03,152.63,148,152.23,819100,152.23
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-05,148.78,152.03,147.62,151.49,512700,151.49
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-04,142.36,149.56,141.36,149.44,1218500,149.44
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-10-03,147.21,148.27,143.58,143.86,1122900,143.86
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-30,151.16,153.55,149.35,149.54,660500,149.54
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-29,157.3,158.65,150.43,153.27,1010600,153.27
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-28,159.19,161.41,154.14,154.52,758300,154.52
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-27,162.51,162.98,159.48,159.98,865200,159.98
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-26,154.94,158.45,153.03,158.13,593200,158.13
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-23,153.64,155.49,152.96,154.27,535300,154.27
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-22,152.25,155.28,151.71,154.49,1182500,154.49
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-21,160.09,161.32,156.95,157.05,582500,157.05
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-20,160.86,163.98,159.32,160.47,424700,160.47
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-19,156.1,161,155.76,160.36,577800,160.36
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-16,165.55,165.55,158.96,159.89,1347500,159.89
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-15,160.86,162.44,158.31,161.63,883400,161.63
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-14,158.98,161.97,155.59,159.73,782600,159.73
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-13,152,158.82,151.84,157.27,1089200,157.27
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-12,147.26,151.88,147.15,151.72,749200,151.72
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-09,151.13,152.58,147.27,149.22,675400,149.22
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-08,152.07,154.62,151.82,152.45,657600,152.45
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-07,151.43,153.54,150.24,153.04,659200,153.04
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-06,144.27,149.19,143.57,148.99,813700,148.99
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-02,147.4,150.38,145.85,148.4,568600,148.4
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-09-01,153.01,155.71,149.73,150.96,833900,150.96
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-31,151.81,156.85,151.81,154.1,880200,154.1
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-30,148.18,151.35,147.81,150.41,500400,150.41
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-29,145.65,148.75,145.65,148.59,530100,148.59
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-26,136.95,143.13,135.56,143.05,525400,143.05
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-25,141.2,141.91,137.27,138.02,452600,138.02
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-24,137.73,141.1,137.19,140.98,639200,140.98
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-23,133.28,138.22,132,138.15,531500,138.15
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-22,133.24,134.09,131.52,132.68,731300,132.68
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-19,129.27,134.59,129.27,130.34,989700,130.34
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-18,133.51,133.6,129.41,130.95,868000,130.95
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-17,138,138.67,135.65,137.08,325400,137.08
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-16,136.98,139.95,136.55,137.26,632300,137.26
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-15,138.01,139.43,136.26,138.57,817000,138.57
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-12,134.51,137.36,133.88,135.84,680600,135.84
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-11,127.16,135.53,126.8,133.22,976100,133.22
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-10,128.87,131.15,125.82,126.11,1277700,126.11
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-09,131.64,133.44,124.33,132.57,1512400,132.57
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-08,135,136.74,129.79,129.86,1466400,129.86
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-05,138.45,141.88,134.72,138.5,1341700,138.5
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-04,140.46,140.89,136.47,136.63,831400,136.63
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-03,141.36,143.78,139.15,142.78,834000,142.12
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-02,146.03,146.99,141.27,141.43,843500,140.78
Grainger (W.W.) Inc.,GWW,Industrials,Lake Forest,Illinois,2011-08-01,149.59,149.76,145.66,147.3,859500,146.62
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-28,185.57,188.07,185.28,187.45,5009800,187.45
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-27,184.99,187,183.18,185.88,6999900,185.88
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-26,181.74,182.28,179.03,181.97,5387700,181.97
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-25,181.66,182.97,180.01,180.36,5373100,180.36
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-24,181.51,183.39,180.62,182.25,5890600,182.25
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-21,179.11,181.67,178.75,181.63,8054200,181.63
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-20,178.13,179.24,176.17,177.25,7513800,177.25
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-19,179.68,179.81,177.01,177.39,6708300,177.39
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-18,178,179.38,176.25,178.9,15729400,178.9
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-17,189.71,190.16,185.9,186.59,8771000,186.59
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-14,188.19,190.53,187.73,190.53,5368200,190.53
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-13,184.97,187.5,184.5,186.82,4399200,186.82
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-12,186.08,188,185.65,186.12,5338200,186.12
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-11,184.59,186,184.11,185,5330500,185
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-10,183,186.63,182.9,186.62,5784800,186.62
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-07,182.32,183.72,181.64,182.39,6842600,182.39
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-06,176.81,181.99,175.66,181.69,7180900,181.69
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-05,174.57,177.3,172.68,176.85,5851700,176.85
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-04,171.54,175.07,168.88,174.74,9175200,174.74
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-10-03,174.36,177.92,173.04,173.29,9042600,173.29
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-30,176.01,178.27,174.75,174.87,7807400,174.87
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-29,179.69,180.91,175.53,179.17,6944300,179.17
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-28,177.97,180.75,177.08,177.55,7732200,177.55
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-27,176.82,179.62,176.43,177.71,7638800,177.71
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-26,170.96,174.7,169.86,174.51,6745700,174.51
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-23,166.99,169.54,165.76,169.34,5586600,169.34
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-22,168.33,169.97,166.5,168.62,8195600,168.62
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-21,175,177.67,172.62,173.02,7043100,173.02
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-20,173.57,177.43,172.7,174.72,6209600,174.72
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-19,169.5,173.87,169.43,173.13,4755600,173.13
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-16,171.33,172.99,169.74,172.99,11048100,172.99
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-15,168.64,170.16,167.23,170.09,5464400,170.09
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-14,164.01,169.66,161.99,167.24,6980700,167.24
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-13,163.64,163.92,161.54,163.43,4723800,163.43
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-12,160.04,162.44,158.76,162.42,5247200,162.42
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-09,164.57,165.19,160.81,161.37,6743900,161.37
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-08,167,169.58,165.1,165.25,6027200,165.25
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-07,167.28,167.9,166.16,167.31,6796600,167.31
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-06,163.06,165.55,162.2,165.11,5761200,165.11
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-02,167.69,168.93,166,166.98,4979100,166.98
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-09-01,172.71,173.68,170.12,170.33,5463900,170.33
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-31,173.29,173.72,170.71,171.91,6074200,171.91
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-30,172.06,173.51,170.88,172.51,4477700,172.51
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-29,170.58,172.72,170.36,172.62,5293400,172.62
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-26,164.85,169.33,163.28,169.14,6438200,169.14
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-25,167.52,168.53,164.85,165.58,6751600,165.58
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-24,164.13,166.83,163.35,166.76,6427000,166.76
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-23,160.65,164.59,159.53,164.32,6923300,164.32
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-22,161.35,161.68,157.62,158.98,7249100,158.98
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-19,162.17,163.94,157.13,157.54,14068600,157.54
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-18,166.32,166.46,160.16,163.83,15082600,163.83
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-17,171.57,172.99,169.89,171.48,5129700,171.48
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-16,172.19,172.19,169,171.24,5585400,171.24
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-15,171.32,174,170.39,172.99,7645400,172.99
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-12,168.5,169.38,165.83,168.2,5187000,168.2
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-11,164.1,168.77,162.94,166.73,9175600,166.73
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-10,168.18,169.23,161.85,162.54,13993600,162.54
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-09,167.46,171.05,162,170.61,12517600,170.61
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-08,168.83,172.61,166,166.22,15804900,166.22
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-05,172.1,174.22,166.52,172.98,11871800,172.23
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-04,176.5,177.92,171.18,171.48,11022300,170.74
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-03,177.67,179.23,175.41,178.83,6722000,178.05
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-02,179.95,182.29,177.86,178.05,5770400,177.28
International Bus. Machines,IBM,Information Technology,Armonk,New York,2011-08-01,182.6,183.69,178.5,180.75,5842700,179.97
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-28,131.68,132.89,129.68,132.44,660000,132.44
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-27,130.7,132.67,128.37,132.12,1433200,132.12
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-26,126.13,126.91,124.44,125.73,828800,125.73
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-25,126.41,127.3,123.72,124.12,506900,124.12
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-24,126.87,130,126.63,128.24,854500,128.24
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-21,123.61,128,123.61,126.51,864400,126.51
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-20,123.42,123.43,120.89,122.81,544800,122.81
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-19,124.7,125.17,122.56,122.81,800200,122.81
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-18,122.5,125.28,119.7,124.5,858200,124.5
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-17,123.41,124.96,121.95,122.28,647500,122.28
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-14,125.45,125.51,123,124.45,479000,124.45
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-13,124.78,124.86,122.34,124.08,415400,124.08
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-12,124.13,127.44,123.46,125.61,566000,125.61
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-11,125,125.49,121.58,123.1,705000,123.1
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-10,123.74,126.38,123.49,125.97,468700,125.97
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-07,124.73,124.73,121.05,121.62,750600,121.62
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-06,122.97,125.68,121.5,125.51,460600,125.51
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-05,121.43,123.8,119.38,123.13,577800,123.13
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-04,116.44,121.71,115.23,121.26,885200,121.26
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-10-03,117.87,121.21,117.56,117.7,866200,117.7
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-30,120.88,121.38,118.15,118.26,606000,118.26
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-29,123,123.87,119.18,122.18,681700,122.18
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-28,123.07,124.01,120.64,121.42,914700,121.42
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-27,125.07,125.68,123.31,124.04,998000,124.04
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-26,123.63,124.22,119.42,124.07,799900,124.07
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-23,122.53,123.47,119.82,122.1,1170400,122.1
IntercontinentalExchange Inc.,ICE,Financials,Atlanta,Georgia,2011-09-22,120.11,123.58,118.81,122.94,1199200,122.94
